id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL,source_file,combined_timestamp
2434,"The Representative will have speakers from the Department of Commerce, DoC’s Business Innovation Division, DoC’s Economic Development Division, the Florida Small Business Development Center, and City of Cape Coral Staff.
 
Here is the link to the webinar: https://t.co/j9OfEUwhFR https://t.co/VNSqoVX9NF",https://x.com/TB_Chamber/status/1852426398394167308,tweet,Tampa Bay Chamber,@TB_Chamber,"Tampa, FL",,,0,0,0,0,99,0,2024-11-01 12:04:04,https://pbs.twimg.com/media/GbUjijvWQAAlPGz.jpg,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2435,"Held at the Pharr Events Center on Sept. 17, 2024, the event provided students with valuable knowledge to prepare them for their role in democracy and ensure they understand the impact of their vote in shaping the future. https://t.co/03noUCYk0u https://t.co/0TjxYNjDg8",https://x.com/TBBusiness/status/1852382081403224442,tweet,Texas Border Business,@TBBusiness,"McAllen, Texas",,,0,0,0,0,18,0,2024-11-01 09:07:58,https://pbs.twimg.com/media/GbT7r17WIAApjgW.jpg,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2436,"@ailenvvv @CA1995Z Y ella va a volver al call center??? No. Va a vivir como una reina . Y además, porque pensar que no se va a quedar en Inglaterra tb? Xahi el quiere a sus hijos cerca🤷🏽‍♀️",https://x.com/lavazca_tuc/status/1852363392159187404,tweet,Vizcarra,@lavazca_tuc,Argentina,"@ailenvvv,@CA1995Z",,0,0,0,0,2,0,2024-11-01 07:53:42,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2437,@Simplykis_ 😍 my girl!,https://x.com/UrCenterFold/status/1852358964190589154,tweet,TB 💕,@UrCenterFold,,@Simplykis_,,1,0,0,1,42,0,2024-11-01 07:36:06,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2438,あと銀片…？ってなってる。,https://x.com/Center_TB41/status/1852351111505883476,tweet,ばったん,@Center_TB41,エキチカ,,,0,0,0,0,27,0,2024-11-01 07:04:54,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2439,武極は自発トリガー的にも救援の入りやすさ的にも連戦やらないかんな…。ただ一番役目なさそうなキングの証ばかり落ちるの精神的にきつい。,https://x.com/Center_TB41/status/1852351039527375328,tweet,ばったん,@Center_TB41,エキチカ,,,0,0,0,0,112,0,2024-11-01 07:04:37,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2440,I want to pick my Raiders.  If only TB was playing QB for the Silver and Black this year.   Got to go Bengals with Joe Kool under center.  https://t.co/oJO1OrrUWQ,https://x.com/ChairmanJTS/status/1852336945361260957,tweet,ChairmanJTS of Schebel Industries LLC,@ChairmanJTS,SW Brighton - 2001-TBD,,,0,0,0,0,24,0,2024-11-01 06:08:37,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2441,"Hillsborough County Commission, District 4 includes: Plant City, Sun City Center, Wimauma, Brandon, Valrico, Fishhawk, and Apollo Beach.

Taking a closer look at District 4, a vote to renew the CIT means support for: https://t.co/0503jXMkAT",https://x.com/TB_Chamber/status/1852321712693522520,tweet,Tampa Bay Chamber,@TB_Chamber,"Tampa, FL",,,0,0,0,0,94,0,2024-11-01 05:08:05,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2442,"@ivankatrumpo It’s a club at this point IMO- Biden / Harris ; Kiliary; NaughtyNancy; Sorus ; Cloud ; Swabb oh and let’s never forget old Bill Satan Gates! 
There is an illegal atm that is sitting in Louisana intact center who has an active antibiotic resistance form of TB!  Highly contagiou",https://x.com/MilesSahala/status/1852321240842654145,tweet,Sahala Miles,@MilesSahala,,@ivankatrumpo,,0,0,0,0,8,0,2024-11-01 05:06:12,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2443,@Hatedzs If we had a center I’d say 6-2 or 7-1😭,https://x.com/tylerjjjonson/status/1852215801262006441,tweet,Tb,@tylerjjjonson,"Phoenix, AZ",@Hatedzs,,0,0,0,0,149,0,2024-10-31 22:07:14,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2444,英雄武器の証めちゃくちゃキングに偏るのですが…,https://x.com/Center_TB41/status/1852192983925358874,tweet,ばったん,@Center_TB41,エキチカ,,,0,0,0,0,138,0,2024-10-31 20:36:34,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2445,"PROMO PROMO PROMO ‼️‼️‼️
The PPD skin test is a method used to diagnose silent (latent) tuberculosis (TB) infection. PPD stands for purified protein derivative. The positive immunologic response to PPD antigen is seen here. The size of the papule is over 2 cm in diameter. https://t.co/puF6NJoWEy",https://x.com/IvaxLP08/status/1852192504281731109,tweet,Ivax Animal Bite and Vaccination Center -Las Piñas,@IvaxLP08,,,,0,0,0,0,25,0,2024-10-31 20:34:39,https://pbs.twimg.com/ext_tw_video_thumb/1852192469620002817/pu/img/rmrY9O8ufl0p2gzb.jpg,https://video.twimg.com/ext_tw_video/1852192469620002817/pu/vid/avc1/576x1024/DRBybB3UbXKNMw_Z.mp4?tag=12,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2446,@fragile1o1 It’s the winless jazz 😂. Not impressed. Walker Kessler is their Center,https://x.com/Coach_Tb2/status/1852189980770099589,tweet,Tyler Bates,@Coach_Tb2,"Alvarado, TX",@fragile1o1,,3,0,0,0,57,0,2024-10-31 20:24:38,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2447,"@NHAMinion @tb_vb_ @_bilaire Yes the UK labour is now center right. We call them Socialists in Europe. Fake left that are pro globalization, pro war, and when they’re at in charge do right policies. 
Left is about being in the side to the workers and ecology. Not the societal trans/gay shit",https://x.com/JuJu_Dubois/status/1852161100428783849,tweet,hot_dφge,@JuJu_Dubois,Absurdistan,"@NHAMinion,@tb_vb_,@_bilaire",,1,0,0,0,72,0,2024-10-31 18:29:52,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2448,@JuJu_Dubois @tb_vb_ @_bilaire Far left is exaggeration but she is firmly on the left - unrealized capital gains tax for example. Nobody who is center right would support that. Would you call Labour in the UK center-right?,https://x.com/NHAMinion/status/1852159497176752226,tweet,Halal Minion,@NHAMinion,,"@JuJu_Dubois,@tb_vb_,@_bilaire",,2,0,0,0,88,0,2024-10-31 18:23:30,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2449,Wも00も観たかったからアマプラ助かる。ZZは観るのが怖い。,https://x.com/Center_TB41/status/1852155850879832450,tweet,ばったん,@Center_TB41,エキチカ,,,1,0,0,0,67,0,2024-10-31 18:09:00,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2450,@TB_Bucs_4Life RC north,https://x.com/Asst_to_the_RM/status/1852144247928934538,tweet,MEDPROS Center of Excellence,@Asst_to_the_RM,I am everywhere ,@TB_Bucs_4Life,,1,0,0,2,70,0,2024-10-31 17:22:54,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2451,"USAJOBS - Principal Deputy Director, National Center for HIV, Viral Hepatitis, STD, and TB Prevention - CDC https://t.co/zFbCwmdWp0",https://x.com/Ramu_Kal/status/1852137499222544621,tweet,Ramu Kaladi,@Ramu_Kal,"Norcross, GA",,,2,0,0,0,13,0,2024-10-31 16:56:05,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2452,"@smaher20389 @jackunheard @1Lost_Wizard If it happens repeatedly...it will happen both ways and is a glitch that will be corrected.... especially now that it is shown.  Probably the first person it happened to, brought it to the attention of the polling center.",https://x.com/BillGroner1/status/1852123198285848873,tweet,WK 9 vs TB (7-0).....Mahomes,@BillGroner1,Overland Park,"@smaher20389,@jackunheard,@1Lost_Wizard",,0,0,0,0,36,0,2024-10-31 15:59:15,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2453,"Featuring KIOXIA BiCS FLASH generation 5 TLC flash memory, CD8P-V E3.S form factor SSDs deliver 3 DWPD and storage capacities up to 12.8 TB, making them well-suited for hyperscale data center applications.  Find out more with this performance brief: https://t.co/adwSkWtdo3 https://t.co/YPApkKF2s0",https://x.com/KIOXIAAmerica/status/1852079872136392749,tweet,"KIOXIA America, Inc.",@KIOXIAAmerica,,,,0,0,0,2,105,0,2024-10-31 13:07:06,https://pbs.twimg.com/media/GbPoz-AWgAAjxlf.jpg,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2454,We can't wait for your new book in 2025!,https://x.com/VUMC_TBCenter/status/1852061373427003468,tweet,Vanderbilt TB Center,@VUMC_TBCenter,"Nashville, TN",,,0,0,0,0,70,0,2024-10-31 11:53:35,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2455,@America1stLegal @RobertKennedyJr @elonmusk Should be called The Center for hating digital free speech.,https://x.com/shootybabbitt1/status/1852046432900891062,tweet,TB,@shootybabbitt1,,"@America1stLegal,@RobertKennedyJr,@elonmusk",,0,0,0,2,53,0,2024-10-31 10:54:13,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2456,@mmmmmgggrrr おめ！,https://x.com/Center_TB41/status/1852019863570780662,tweet,ばったん,@Center_TB41,エキチカ,@mmmmmgggrrr,,1,0,0,1,29,0,2024-10-31 09:08:38,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2457,"The draft code is available both at the McAllen Planning &amp; Zoning Department office, located at the McAllen Development Center, 311 N. https://t.co/j46yXkNI1G https://t.co/iRn5ab8Ke3",https://x.com/TBBusiness/status/1852018437867880953,tweet,Texas Border Business,@TBBusiness,"McAllen, Texas",,,0,0,0,0,25,0,2024-10-31 09:02:59,https://pbs.twimg.com/media/GbOw9BNXkAIa8gU.jpg,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2458,@ox1eternally tb să fii directă bro might get heartbroken but he needs the character development 😔😔,https://x.com/CenterSargEE/status/1852017479322681845,tweet,CenterSargE 🇷🇴,@CenterSargEE,Romania,@ox1eternally,,0,0,0,0,29,0,2024-10-31 08:59:10,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2459,@Simplykis_ She really is that girl ☺️💁🏽‍♀️,https://x.com/UrCenterFold/status/1851993244965433514,tweet,TB 💕,@UrCenterFold,,@Simplykis_,,0,0,0,1,30,0,2024-10-31 07:22:52,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2460,"#HappyHalloween! 🎃
Today we highlight a KY landmark w/ a spooky reputation: 
Waverly Hills Sanatorium

Constructed in 1908, it opened in 1910 to serve as an isolated medical center for patients afflicted w/ TB.
https://t.co/JY1ms7C26i 

Visited? Do you believe it’s “haunted”? https://t.co/sJhchHiKwj",https://x.com/KadenCompanies/status/1851987789681664309,tweet,Kaden Companies,@KadenCompanies,"4113 Oechsli Ave, #202 Lou, KY",,#HappyHalloween,0,0,0,0,2,0,2024-10-31 07:01:11,https://pbs.twimg.com/media/GbOVFJOWcAAugPY.jpg,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2461,このまま外弁慶シリーズ再来なのか、ベイスターズが勢いそのままに行くか楽しみやね。勿論ベイスターズ応援やけど。,https://x.com/Center_TB41/status/1851976391409177023,tweet,ばったん,@Center_TB41,エキチカ,,,0,0,0,0,239,0,2024-10-31 06:15:54,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2462,"@13marcelopaz @primasergia nao muda o fato de ser desorientador andar la dentro, a edificação original passou por tantas ampliações e reformas q prejudicou a praticidade de um shopping center e isso pode comprometer a experiência do consumidor, la tb n é agradavel, vc tem pouquíssimos focos de luz natural",https://x.com/vaiseferrazzz/status/1851972406455214395,tweet,cadela de kakashi,@vaiseferrazzz,,"@13marcelopaz,@primasergia",,1,0,0,1,20,0,2024-10-31 06:00:04,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2463,Happy Halloween! https://t.co/lbZ5APnDcQ,https://x.com/CrisisCenterTB/status/1851957294772486318,tweet,Crisis Center of Tampa Bay,@CrisisCenterTB,"Tampa, FL",,,0,0,0,4,35,0,2024-10-31 05:00:01,https://pbs.twimg.com/media/GbN5WH6bwAAZXGf.jpg,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2464,i kept going back to vision center to get my glasses adjusted the lady tb some well u barely got sum ears they ain’t go fit no better 😭😭,https://x.com/mfbeamerboi/status/1851848733538795652,tweet,hellcat,@mfbeamerboi,FUCK CANCER,,,0,0,0,0,85,0,2024-10-30 21:48:38,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2465,CMで殺され、Nintendo Musicでも殺される悲しき男ヒース君…。 https://t.co/YQ366Sj8Qi,https://x.com/Center_TB41/status/1851830568050475446,tweet,ばったん,@Center_TB41,エキチカ,,,0,0,0,0,141,0,2024-10-30 20:36:27,https://pbs.twimg.com/media/GbMGFhHacAA27ea.jpg,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2466,晴れ、雨、雪でキチンと分かれているのとても偉い。,https://x.com/Center_TB41/status/1851828985673715773,tweet,ばったん,@Center_TB41,エキチカ,,,0,0,0,0,33,0,2024-10-30 20:30:10,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2467,1時間ループに設定したあつ森のBGMを時間順に24曲並べたプレイリスト作るか…,https://x.com/Center_TB41/status/1851828832896176329,tweet,ばったん,@Center_TB41,エキチカ,,,0,0,0,1,47,0,2024-10-30 20:29:33,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2468,"@Caroexpress @BancoBci Ojo,el banco tiene poca seguridad, a un conocido lo trataron de estafar, sabían su nombre y lo llamaron haciéndose pasar por el call center por supuesta compra fraudulenta. Tb le bloquearon su clave online (sabían su Rut).
Datos salen de adentro",https://x.com/ale2lazo/status/1851803115630080481,tweet,ale2lazo,@ale2lazo,,"@Caroexpress,@BancoBci",,0,0,1,1,79,0,2024-10-30 18:47:22,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2469,"@RondureGyre @DaveyJonesLQr @Death6102 @TedLogan1010 @BillSEsquire_11 @No_Curve And near dead center of the frame.

A community college class in photography would help clear up sooo much stuff for flat earthers.",https://x.com/TBRagsdale1/status/1851802088210084187,tweet,T.B.R Sir Furphy Call sign Duchess - Turd Ferguson,@TBRagsdale1,,"@RondureGyre,@DaveyJonesLQr,@Death6102,@TedLogan1010,@BillSEsquire_11,@No_Curve",,0,0,0,0,5,0,2024-10-30 18:43:17,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2470,@chismegh2 @BancoBci Alguien dijo q Bco Chile tb tiene venecos en su call center.,https://x.com/Caroexpress/status/1851789505243562475,tweet,Carito,@Caroexpress,Santiago de Chile,"@chismegh2,@BancoBci",,1,0,0,0,54,0,2024-10-30 17:53:17,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2471,"@nenshi Has everything to do with her leadership review..
The drums of separatism are beating louder every day. @Drew__Barnes and others like him are all but actively promoting it. It wouldn't shock me the least if Separation isn't TB AB's ultimate goal",https://x.com/Centeristman/status/1851780218165276887,tweet,The Center Shall prevail,@Centeristman,,"@nenshi,@Drew__Barnes",,0,0,0,2,24,0,2024-10-30 17:16:23,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2472,"@aidanuso you done missed the funniest part cause Bam is 2 fouls deep and TB is our Center, he landed hard on his back and looked bad but Eric Reed said Kel’el Ware minutes are likely and he walked it off like nothing🐶💔",https://x.com/LexisKingJr/status/1851777142301896864,tweet,Travyy Season,@LexisKingJr,,@aidanuso,,2,0,0,1,59,0,2024-10-30 17:04:09,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2473,あまりにも急すぎるコンテンツの 実装,https://x.com/Center_TB41/status/1851766511658279136,tweet,ばったん,@Center_TB41,エキチカ,,,0,0,0,0,31,0,2024-10-30 16:21:55,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2474,Heart of a Woman 🫶🏾,https://x.com/UrCenterFold/status/1851740762439885207,tweet,TB 💕,@UrCenterFold,,,,0,0,0,1,71,0,2024-10-30 14:39:36,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2475,"Curry Center staff always value hearing from you about tuberculosis training, consutlation, and product needs you may have!

#GotCurry #EndTB https://t.co/veqcv3jnIZ",https://x.com/CITC_TB/status/1851738395120406915,tweet,Curry Tuberculosis,@CITC_TB,"San Francisco, CA",,"#GotCurry,#EndTB",0,0,0,0,91,0,2024-10-30 14:30:11,https://pbs.twimg.com/media/GbKyCvLakAA3Rc7.jpg,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2476,@Perkyboobs_ I’m glad you liked it!,https://x.com/UrCenterFold/status/1851727320815669351,tweet,TB 💕,@UrCenterFold,,@Perkyboobs_,,0,0,0,0,21,0,2024-10-30 13:46:11,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2477,2 for 1 🤞🏾,https://x.com/UrCenterFold/status/1851685765241077857,tweet,TB 💕,@UrCenterFold,,,,0,0,0,0,50,0,2024-10-30 11:01:03,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2478,I want clip-ins but my curly hair texture 😩😩 nobody has them,https://x.com/UrCenterFold/status/1851683333140574670,tweet,TB 💕,@UrCenterFold,,,,0,0,0,0,51,0,2024-10-30 10:51:23,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2479,It’s back to the mf’n basics for my household and I can’t wait! ☺️,https://x.com/UrCenterFold/status/1851671200780427404,tweet,TB 💕,@UrCenterFold,,,,0,0,0,0,41,0,2024-10-30 10:03:11,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2480,&amp;&amp; leftovers…..anyone that know me knows I hate them! 🤷🏽‍♀️,https://x.com/UrCenterFold/status/1851671005699129821,tweet,TB 💕,@UrCenterFold,,,,0,0,0,0,39,0,2024-10-30 10:02:24,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2481,I’ve been doing really good at eating tf at home! 😩😅,https://x.com/UrCenterFold/status/1851670884764766419,tweet,TB 💕,@UrCenterFold,,,,0,0,0,0,34,0,2024-10-30 10:01:55,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2482,Conversations w/ like-minded people is always motivation. I gotta stop b’sing on my ideas 😩😩,https://x.com/UrCenterFold/status/1851665532082098614,tweet,TB 💕,@UrCenterFold,,,,0,0,0,1,58,0,2024-10-30 09:40:39,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
2483,All about me &amp; all over me is the only way to be! 🥰,https://x.com/UrCenterFold/status/1851665003801116870,tweet,TB 💕,@UrCenterFold,,,,0,0,0,2,57,0,2024-10-30 09:38:33,,,TwiBot-TB_center-20241103_065640.csv,2024-11-04 06:06:24.793795
